0.49,5,2.17,0.25,8.47,8.47,3.54,3.54,8.69,8.69,3.01,3.01,10.01,4.43,1.07,2.34,27.17,6.00,4.00,10.00,8.02,6.98,15.00,19.79,19.65,19.62,19.64,19.65,19.72,19.72,19.63,19.64,19.60,19.57,19.55,19.49,0.00,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.49,6,2.17,0.25,8.12,8.12,3.63,3.63,9.55,7.37,2.68,2.68,9.51,4.72,1.56,3.23,27.17,6.05,3.95,10.00,7.92,7.08,15.00,19.79,19.66,19.63,19.65,19.66,19.70,19.72,19.64,19.65,19.61,19.58,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.5,7,2.22,0.25,9.30,7.08,3.34,3.34,8.39,8.39,3.04,3.04,9.53,4.68,2.16,2.69,27.22,5.90,4.10,10.00,8.03,6.97,15.00,19.79,19.66,19.63,19.65,19.66,19.72,19.70,19.64,19.64,19.61,19.57,19.56,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,10.00,0.00,15.00,-27.22
0.48,8,0.00,0.25,8.54,8.54,4.60,2.47,8.69,8.69,3.33,3.33,9.89,5.00,2.12,2.76,27.13,6.07,3.93,10.00,8.12,6.88,15.00,19.79,19.65,19.62,19.64,19.66,19.72,19.72,19.63,19.63,19.60,19.56,19.55,19.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.13,0.00,10.00,0.00,15.00,-27.13
0.49,9,0.00,0.25,8.45,8.45,3.90,3.90,8.82,8.82,3.99,1.82,9.89,5.04,1.64,3.21,27.17,6.20,3.80,10.00,8.04,6.96,15.00,19.79,19.65,19.62,19.64,19.66,19.71,19.72,19.62,19.63,19.60,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,0.00,10.00,0.00,15.00,-27.17
0.49,1,2.18,0.25,7.81,7.81,3.50,3.50,8.08,8.08,2.90,2.90,9.11,4.62,1.68,2.81,27.18,5.98,4.02,10.00,7.99,7.01,15.00,19.79,19.67,19.64,19.66,19.67,19.72,19.73,19.65,19.66,19.62,19.59,19.57,19.51,0.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.18
0.52,2,2.30,0.25,8.69,8.69,3.17,3.17,8.68,8.68,3.18,3.18,9.93,4.75,2.60,2.58,27.30,5.82,4.18,10.00,8.08,6.92,15.00,19.79,19.64,19.62,19.64,19.65,19.71,19.71,19.63,19.63,19.59,19.56,19.55,19.48,0.00,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.30
0.48,3,2.13,0.25,8.48,8.48,4.01,4.01,8.74,8.74,3.47,3.47,9.90,5.22,1.78,2.90,27.13,6.26,3.74,10.00,8.17,6.83,15.00,19.79,19.65,19.62,19.64,19.66,19.72,19.72,19.63,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.13
0.5,4,2.22,0.25,8.41,8.41,3.75,3.75,8.93,8.93,2.46,2.46,9.88,4.81,1.46,3.61,27.22,6.12,3.88,10.00,7.86,7.14,15.00,19.79,19.65,19.62,19.63,19.66,19.71,19.72,19.63,19.64,19.60,19.57,19.55,19.48,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.22
0.48,5,2.13,0.25,8.45,8.45,3.53,3.53,8.68,8.68,3.01,3.01,10.00,4.44,1.08,2.35,27.13,6.00,4.00,10.00,8.02,6.98,15.00,19.79,19.65,19.62,19.64,19.65,19.72,19.72,19.63,19.64,19.60,19.57,19.56,19.49,0.00,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.13
0.51,6,2.26,0.25,8.13,8.13,3.64,3.64,9.60,7.34,2.67,2.67,9.53,4.72,1.56,3.25,27.26,6.05,3.95,10.00,7.92,7.08,15.00,19.79,19.66,19.63,19.65,19.66,19.70,19.72,19.64,19.64,19.61,19.57,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.26
0.48,7,2.13,0.25,9.24,7.11,3.35,3.35,8.37,8.37,3.04,3.04,9.51,4.68,2.14,2.69,27.13,5.91,4.09,10.00,8.03,6.97,15.00,19.79,19.66,19.63,19.65,19.67,19.72,19.71,19.64,19.65,19.61,19.58,19.56,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,10.00,0.00,15.00,-27.13
0.52,8,0.00,0.25,8.60,8.60,4.68,2.38,8.75,8.75,3.37,3.37,9.95,5.04,2.16,2.76,27.30,6.08,3.92,10.00,8.14,6.86,15.00,19.79,19.64,19.61,19.64,19.65,19.71,19.71,19.63,19.62,19.59,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.30,0.00,10.00,0.00,15.00,-27.30
0.49,9,0.00,0.25,8.45,8.45,3.90,3.90,8.82,8.82,3.99,1.82,9.89,5.04,1.64,3.21,27.17,6.20,3.80,10.00,8.04,6.96,15.00,19.79,19.65,19.62,19.64,19.66,19.71,19.72,19.62,19.63,19.60,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,0.00,10.00,0.00,15.00,-27.17
0.52,1,2.31,0.25,7.81,7.81,3.50,3.50,8.08,8.08,2.90,2.90,9.11,4.62,1.68,2.81,27.31,5.98,4.02,10.00,7.99,7.01,15.00,19.79,19.67,19.64,19.66,19.67,19.72,19.73,19.65,19.65,19.62,19.58,19.57,19.50,0.00,2.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.31
0.51,2,2.26,0.25,8.67,8.67,3.18,3.18,8.67,8.67,3.18,3.18,9.92,4.75,2.59,2.58,27.26,5.82,4.18,10.00,8.07,6.93,15.00,19.79,19.64,19.62,19.64,19.65,19.71,19.71,19.63,19.63,19.59,19.56,19.55,19.48,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.26
0.49,3,2.17,0.25,8.50,8.50,4.02,4.02,8.75,8.75,3.48,3.48,9.92,5.23,1.78,2.90,27.17,6.26,3.74,10.00,8.18,6.82,15.00,19.79,19.65,19.61,19.64,19.65,19.71,19.72,19.63,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.51,4,2.26,0.25,8.42,8.42,3.76,3.76,8.95,8.95,2.45,2.45,9.89,4.82,1.45,3.62,27.26,6.12,3.88,10.00,7.86,7.14,15.00,19.79,19.65,19.62,19.63,19.65,19.71,19.72,19.63,19.63,19.60,19.57,19.55,19.48,0.00,0.00,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.26
0.51,5,2.26,0.25,8.49,8.49,3.54,3.54,8.72,8.72,3.01,3.01,10.05,4.43,1.04,2.32,27.26,6.00,4.00,10.00,8.02,6.98,15.00,19.79,19.65,19.62,19.64,19.65,19.71,19.72,19.63,19.63,19.60,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.26
0.5,6,2.22,0.25,8.13,8.13,3.63,3.63,9.58,7.36,2.68,2.68,9.52,4.72,1.56,3.24,27.22,6.05,3.95,10.00,7.92,7.08,15.00,19.79,19.66,19.63,19.65,19.66,19.70,19.72,19.64,19.65,19.61,19.58,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.22
0.48,7,2.13,0.25,9.24,7.11,3.35,3.35,8.37,8.37,3.04,3.04,9.51,4.68,2.14,2.69,27.13,5.91,4.09,10.00,8.03,6.97,15.00,19.79,19.66,19.63,19.65,19.67,19.72,19.71,19.64,19.65,19.61,19.58,19.56,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,10.00,0.00,15.00,-27.13
0.5,8,0.00,0.25,8.57,8.57,4.64,2.42,8.72,8.72,3.35,3.35,9.92,5.02,2.14,2.76,27.21,6.08,3.92,10.00,8.13,6.87,15.00,19.79,19.65,19.62,19.64,19.65,19.71,19.72,19.63,19.62,19.59,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.21,0.00,10.00,0.00,15.00,-27.21
0.52,9,0.00,0.25,8.49,8.49,3.92,3.92,8.87,8.87,4.05,1.75,9.94,5.07,1.64,3.23,27.30,6.21,3.79,10.00,8.04,6.96,15.00,19.79,19.65,19.61,19.64,19.65,19.71,19.72,19.62,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.30,0.00,0.00,10.00,0.00,15.00,-27.30
0.5,1,2.22,0.25,7.81,7.81,3.50,3.50,8.08,8.08,2.90,2.90,9.11,4.62,1.68,2.81,27.22,5.98,4.02,10.00,7.99,7.01,15.00,19.79,19.67,19.64,19.66,19.67,19.72,19.73,19.65,19.66,19.62,19.59,19.57,19.50,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.22
0.49,2,2.17,0.25,8.64,8.64,3.19,3.19,8.65,8.65,3.17,3.17,9.89,4.74,2.55,2.59,27.17,5.83,4.17,10.00,8.07,6.93,15.00,19.79,19.64,19.62,19.64,19.66,19.72,19.72,19.63,19.63,19.60,19.56,19.55,19.49,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.52,3,2.30,0.25,8.54,8.54,4.05,4.05,8.80,8.80,3.51,3.51,9.97,5.27,1.79,2.91,27.30,6.28,3.72,10.00,8.19,6.81,15.00,19.79,19.65,19.61,19.64,19.65,19.71,19.72,19.62,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.30
0.49,4,2.17,0.25,8.40,8.40,3.75,3.75,8.91,8.91,2.47,2.47,9.86,4.81,1.46,3.59,27.17,6.11,3.89,10.00,7.86,7.14,15.00,19.79,19.65,19.62,19.64,19.66,19.71,19.72,19.63,19.64,19.60,19.57,19.55,19.48,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.49,5,2.17,0.25,8.47,8.47,3.54,3.54,8.69,8.69,3.01,3.01,10.01,4.43,1.07,2.34,27.17,6.00,4.00,10.00,8.02,6.98,15.00,19.79,19.65,19.62,19.64,19.65,19.72,19.72,19.63,19.64,19.60,19.57,19.55,19.49,0.00,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.52,6,2.31,0.25,8.14,8.14,3.64,3.64,9.63,7.33,2.67,2.67,9.53,4.72,1.55,3.26,27.31,6.06,3.94,10.00,7.92,7.08,15.00,19.79,19.66,19.63,19.65,19.66,19.70,19.72,19.64,19.64,19.61,19.57,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,2.31,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.31
0.52,7,2.31,0.25,9.36,7.05,3.33,3.33,8.40,8.40,3.05,3.05,9.55,4.68,2.18,2.68,27.31,5.90,4.10,10.00,8.03,6.97,15.00,19.79,19.65,19.63,19.65,19.66,19.72,19.70,19.64,19.64,19.60,19.57,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.31,0.00,0.00,0.00,10.00,0.00,15.00,-27.31
0.5,8,0.00,0.25,8.57,8.57,4.64,2.42,8.72,8.72,3.35,3.35,9.92,5.02,2.14,2.76,27.21,6.08,3.92,10.00,8.13,6.87,15.00,19.79,19.65,19.62,19.64,19.65,19.71,19.72,19.63,19.62,19.59,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.21,0.00,10.00,0.00,15.00,-27.21
0.49,9,0.00,0.25,8.45,8.45,3.90,3.90,8.82,8.82,3.99,1.82,9.89,5.04,1.64,3.21,27.17,6.20,3.80,10.00,8.04,6.96,15.00,19.79,19.65,19.62,19.64,19.66,19.71,19.72,19.62,19.63,19.60,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,0.00,10.00,0.00,15.00,-27.17
0.49,1,2.18,0.25,7.81,7.81,3.50,3.50,8.08,8.08,2.90,2.90,9.11,4.62,1.68,2.81,27.18,5.98,4.02,10.00,7.99,7.01,15.00,19.79,19.67,19.64,19.66,19.67,19.72,19.73,19.65,19.66,19.62,19.59,19.57,19.51,0.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.18
0.5,2,2.22,0.25,8.66,8.66,3.18,3.18,8.66,8.66,3.17,3.17,9.90,4.74,2.57,2.59,27.22,5.83,4.17,10.00,8.07,6.93,15.00,19.79,19.64,19.62,19.64,19.65,19.72,19.72,19.63,19.63,19.59,19.56,19.55,19.49,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.22
0.51,3,2.26,0.25,8.53,8.53,4.04,4.04,8.78,8.78,3.50,3.50,9.95,5.26,1.79,2.91,27.26,6.28,3.72,10.00,8.18,6.82,15.00,19.79,19.65,19.61,19.64,19.65,19.71,19.72,19.63,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.26
0.52,4,2.30,0.25,8.43,8.43,3.76,3.76,8.96,8.96,2.44,2.44,9.91,4.82,1.45,3.64,27.30,6.12,3.88,10.00,7.86,7.14,15.00,19.79,19.65,19.62,19.63,19.65,19.71,19.72,19.63,19.63,19.60,19.56,19.55,19.48,0.00,0.00,0.00,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.30
0.49,5,2.17,0.25,8.47,8.47,3.54,3.54,8.69,8.69,3.01,3.01,10.01,4.43,1.07,2.34,27.17,6.00,4.00,10.00,8.02,6.98,15.00,19.79,19.65,19.62,19.64,19.65,19.72,19.72,19.63,19.64,19.60,19.57,19.55,19.49,0.00,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.48,6,2.13,0.25,8.11,8.11,3.63,3.63,9.52,7.39,2.69,2.69,9.50,4.71,1.56,3.22,27.13,6.05,3.95,10.00,7.92,7.08,15.00,19.79,19.66,19.63,19.65,19.67,19.70,19.72,19.64,19.65,19.61,19.58,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.13
0.52,7,2.31,0.25,9.36,7.05,3.33,3.33,8.40,8.40,3.05,3.05,9.55,4.68,2.18,2.68,27.31,5.90,4.10,10.00,8.03,6.97,15.00,19.79,19.65,19.63,19.65,19.66,19.72,19.70,19.64,19.64,19.60,19.57,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.31,0.00,0.00,0.00,10.00,0.00,15.00,-27.31
0.51,8,0.00,0.25,8.59,8.59,4.66,2.40,8.73,8.73,3.36,3.36,9.94,5.03,2.15,2.76,27.26,6.08,3.92,10.00,8.13,6.87,15.00,19.79,19.64,19.62,19.64,19.65,19.71,19.72,19.63,19.62,19.59,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.00,10.00,0.00,15.00,-27.26
0.48,9,0.00,0.25,8.44,8.44,3.89,3.89,8.81,8.81,3.97,1.84,9.88,5.04,1.64,3.20,27.13,6.19,3.81,10.00,8.04,6.96,15.00,19.79,19.65,19.62,19.64,19.66,19.71,19.72,19.62,19.64,19.60,19.57,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.13,0.00,0.00,10.00,0.00,15.00,-27.13
0.51,1,2.27,0.25,7.81,7.81,3.50,3.50,8.08,8.08,2.90,2.90,9.11,4.62,1.68,2.81,27.27,5.98,4.02,10.00,7.99,7.01,15.00,19.79,19.67,19.64,19.66,19.67,19.72,19.73,19.65,19.65,19.62,19.59,19.57,19.50,0.00,2.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.27
0.5,2,2.22,0.25,8.66,8.66,3.18,3.18,8.66,8.66,3.17,3.17,9.90,4.74,2.57,2.59,27.22,5.83,4.17,10.00,8.07,6.93,15.00,19.79,19.64,19.62,19.64,19.65,19.72,19.72,19.63,19.63,19.59,19.56,19.55,19.49,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.22
0.51,3,2.26,0.25,8.53,8.53,4.04,4.04,8.78,8.78,3.50,3.50,9.95,5.26,1.79,2.91,27.26,6.28,3.72,10.00,8.18,6.82,15.00,19.79,19.65,19.61,19.64,19.65,19.71,19.72,19.63,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.26
0.52,4,2.30,0.25,8.43,8.43,3.76,3.76,8.96,8.96,2.44,2.44,9.91,4.82,1.45,3.64,27.30,6.12,3.88,10.00,7.86,7.14,15.00,19.79,19.65,19.62,19.63,19.65,19.71,19.72,19.63,19.63,19.60,19.56,19.55,19.48,0.00,0.00,0.00,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.30
0.51,5,2.26,0.25,8.49,8.49,3.54,3.54,8.72,8.72,3.01,3.01,10.05,4.43,1.04,2.32,27.26,6.00,4.00,10.00,8.02,6.98,15.00,19.79,19.65,19.62,19.64,19.65,19.71,19.72,19.63,19.63,19.60,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.26
0.5,6,2.22,0.25,8.13,8.13,3.63,3.63,9.58,7.36,2.68,2.68,9.52,4.72,1.56,3.24,27.22,6.05,3.95,10.00,7.92,7.08,15.00,19.79,19.66,19.63,19.65,19.66,19.70,19.72,19.64,19.65,19.61,19.58,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.22
0.49,7,2.18,0.25,9.27,7.10,3.35,3.35,8.38,8.38,3.04,3.04,9.52,4.68,2.15,2.69,27.18,5.91,4.09,10.00,8.03,6.97,15.00,19.79,19.66,19.63,19.65,19.66,19.72,19.71,19.64,19.64,19.61,19.58,19.56,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.18,0.00,0.00,0.00,10.00,0.00,15.00,-27.18
0.49,8,0.00,0.25,8.56,8.56,4.62,2.45,8.71,8.71,3.34,3.34,9.91,5.01,2.13,2.76,27.17,6.07,3.93,10.00,8.13,6.87,15.00,19.79,19.65,19.62,19.64,19.66,19.71,19.72,19.63,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,10.00,0.00,15.00,-27.17
0.5,9,0.00,0.25,8.47,8.47,3.91,3.91,8.84,8.84,4.01,1.80,9.91,5.05,1.64,3.22,27.21,6.20,3.80,10.00,8.04,6.96,15.00,19.79,19.65,19.62,19.64,19.65,19.71,19.72,19.62,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.21,0.00,0.00,10.00,0.00,15.00,-27.21
0.49,1,2.18,0.25,7.81,7.81,3.50,3.50,8.08,8.08,2.90,2.90,9.11,4.62,1.68,2.81,27.18,5.98,4.02,10.00,7.99,7.01,15.00,19.79,19.67,19.64,19.66,19.67,19.72,19.73,19.65,19.66,19.62,19.59,19.57,19.51,0.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.18
0.51,2,2.26,0.25,8.67,8.67,3.18,3.18,8.67,8.67,3.18,3.18,9.92,4.75,2.59,2.58,27.26,5.82,4.18,10.00,8.07,6.93,15.00,19.79,19.64,19.62,19.64,19.65,19.71,19.71,19.63,19.63,19.59,19.56,19.55,19.48,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.26
0.49,3,2.17,0.25,8.50,8.50,4.02,4.02,8.75,8.75,3.48,3.48,9.92,5.23,1.78,2.90,27.17,6.26,3.74,10.00,8.18,6.82,15.00,19.79,19.65,19.61,19.64,19.65,19.71,19.72,19.63,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.49,4,2.17,0.25,8.40,8.40,3.75,3.75,8.91,8.91,2.47,2.47,9.86,4.81,1.46,3.59,27.17,6.11,3.89,10.00,7.86,7.14,15.00,19.79,19.65,19.62,19.64,19.66,19.71,19.72,19.63,19.64,19.60,19.57,19.55,19.48,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.48,5,2.13,0.25,8.45,8.45,3.53,3.53,8.68,8.68,3.01,3.01,10.00,4.44,1.08,2.35,27.13,6.00,4.00,10.00,8.02,6.98,15.00,19.79,19.65,19.62,19.64,19.65,19.72,19.72,19.63,19.64,19.60,19.57,19.56,19.49,0.00,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.13
0.49,6,2.17,0.25,8.12,8.12,3.63,3.63,9.55,7.37,2.68,2.68,9.51,4.72,1.56,3.23,27.17,6.05,3.95,10.00,7.92,7.08,15.00,19.79,19.66,19.63,19.65,19.66,19.70,19.72,19.64,19.65,19.61,19.58,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.51,7,2.26,0.25,9.33,7.07,3.34,3.34,8.39,8.39,3.05,3.05,9.54,4.68,2.17,2.69,27.26,5.90,4.10,10.00,8.03,6.97,15.00,19.79,19.65,19.63,19.65,19.66,19.72,19.70,19.64,19.64,19.60,19.57,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.00,0.00,0.00,10.00,0.00,15.00,-27.26
0.51,8,0.00,0.25,8.59,8.59,4.66,2.40,8.73,8.73,3.36,3.36,9.94,5.03,2.15,2.76,27.26,6.08,3.92,10.00,8.13,6.87,15.00,19.79,19.64,19.62,19.64,19.65,19.71,19.72,19.63,19.62,19.59,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.00,10.00,0.00,15.00,-27.26
0.49,9,0.00,0.25,8.45,8.45,3.90,3.90,8.82,8.82,3.99,1.82,9.89,5.04,1.64,3.21,27.17,6.20,3.80,10.00,8.04,6.96,15.00,19.79,19.65,19.62,19.64,19.66,19.71,19.72,19.62,19.63,19.60,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,0.00,10.00,0.00,15.00,-27.17
0.49,1,2.18,0.25,7.81,7.81,3.50,3.50,8.08,8.08,2.90,2.90,9.11,4.62,1.68,2.81,27.18,5.98,4.02,10.00,7.99,7.01,15.00,19.79,19.67,19.64,19.66,19.67,19.72,19.73,19.65,19.66,19.62,19.59,19.57,19.51,0.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.18
0.5,2,2.22,0.25,8.66,8.66,3.18,3.18,8.66,8.66,3.17,3.17,9.90,4.74,2.57,2.59,27.22,5.83,4.17,10.00,8.07,6.93,15.00,19.79,19.64,19.62,19.64,19.65,19.72,19.72,19.63,19.63,19.59,19.56,19.55,19.49,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.22
0.49,3,2.17,0.25,8.50,8.50,4.02,4.02,8.75,8.75,3.48,3.48,9.92,5.23,1.78,2.90,27.17,6.26,3.74,10.00,8.18,6.82,15.00,19.79,19.65,19.61,19.64,19.65,19.71,19.72,19.63,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.49,4,2.17,0.25,8.40,8.40,3.75,3.75,8.91,8.91,2.47,2.47,9.86,4.81,1.46,3.59,27.17,6.11,3.89,10.00,7.86,7.14,15.00,19.79,19.65,19.62,19.64,19.66,19.71,19.72,19.63,19.64,19.60,19.57,19.55,19.48,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.17
0.51,5,2.26,0.25,8.49,8.49,3.54,3.54,8.72,8.72,3.01,3.01,10.05,4.43,1.04,2.32,27.26,6.00,4.00,10.00,8.02,6.98,15.00,19.79,19.65,19.62,19.64,19.65,19.71,19.72,19.63,19.63,19.60,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.26
0.48,6,2.13,0.25,8.11,8.11,3.63,3.63,9.52,7.39,2.69,2.69,9.50,4.71,1.56,3.22,27.13,6.05,3.95,10.00,7.92,7.08,15.00,19.79,19.66,19.63,19.65,19.67,19.70,19.72,19.64,19.65,19.61,19.58,19.56,19.49,0.00,0.00,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00,10.00,0.00,15.00,-27.13
0.49,7,2.18,0.25,9.27,7.10,3.35,3.35,8.38,8.38,3.04,3.04,9.52,4.68,2.15,2.69,27.18,5.91,4.09,10.00,8.03,6.97,15.00,19.79,19.66,19.63,19.65,19.66,19.72,19.71,19.64,19.64,19.61,19.58,19.56,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.18,0.00,0.00,0.00,10.00,0.00,15.00,-27.18
0.52,8,0.00,0.25,8.60,8.60,4.68,2.38,8.75,8.75,3.37,3.37,9.95,5.04,2.16,2.76,27.30,6.08,3.92,10.00,8.14,6.86,15.00,19.79,19.64,19.61,19.64,19.65,19.71,19.71,19.63,19.62,19.59,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.30,0.00,10.00,0.00,15.00,-27.30
0.51,9,0.00,0.25,8.48,8.48,3.92,3.92,8.85,8.85,4.03,1.77,9.93,5.06,1.64,3.22,27.26,6.21,3.79,10.00,8.04,6.96,15.00,19.79,19.65,19.62,19.64,19.65,19.71,19.72,19.62,19.63,19.59,19.56,19.55,19.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.00,0.00,10.00,0.00,15.00,-27.26
